,user_id_hash,reg_date,sex_id,age,withdraw_date,purchaseid_hash,i_date,item_count,sm_area_eng,coupon_id_hash,capsule_eng,genre_eng,price_rate,catalog_price,discount_price,ken_eng,age_group,Total Spent
173,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,8f773b8f749c00d8b6cacf443b3bbb00,2011-08-30,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",bfa4174fd410270a802936bd110a8bff,Food,Food,61,2550,980,Tokyo,Middle-Aged,980
174,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,fab974ddb1f9d9f04b47270d44aee7e9,2011-09-05,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",0fb6c45d0ce9baf5ca7685055ef4d483,Food,Food,57,2260,960,Tokyo,Middle-Aged,960
175,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,b986b8b5f2fa6e0bb3b3e5a6e42c5af2,2011-09-07,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",d2f6ce6521b3464a6332f55ba9d53ac5,Relaxation,Relaxation,52,6300,2980,Tokyo,Middle-Aged,2980
176,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,cbac801d78c493169b71bf3a58402d25,2011-09-20,4,"Tachikawa, Machida, Hachioji, and others",6c7bfe235091c3203869e223695d0510,Food,Food,54,3300,1500,Tokyo,Middle-Aged,6000
177,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,8467f6e2fd220214bbf3706c8993e92b,2011-09-28,1,"Tachikawa, Machida, Hachioji, and others",3ead106738eec78fb5b03fce17b0ec11,Food,Food,65,2810,980,Tokyo,Middle-Aged,980
178,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,9f28fe0223ecaedf490db4306838c48d,2011-10-10,1,"Shibuya, Aoyama, Jiyugaoka",1a925efb4528f8eb4e66dcd9bf71d7fd,Delivery service,Delivery service,60,5850,2290,Aomori,Middle-Aged,2290
179,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,16c6bbcdd3f7744b8378b1a7c24cbe55,2011-10-24,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",5ab91db800863afee5b7a0f4f9f2e9ef,Food,Food,51,2355,1150,Tokyo,Middle-Aged,1150
180,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,d544352eb996e9b8cca0c9e839d28792,2011-10-24,1,Hokkaido,437f050e88c76aeeb1f28dbdb16833af,Hotel,Hotel and Japanese hotel,53,17000,7900,Tokyo,Middle-Aged,7900
181,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,3d30c43bd92930480a68073c7e128cfe,2011-10-26,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",b8b4f2789a6982c5e6130600f05f7d47,Food,Food,50,1030,515,Tokyo,Middle-Aged,1030
182,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,c49ef9aa07a73beb6ac19471a45cd5c0,2011-11-04,2,"Ginza, Shinbashi, Tokyo, Ueno",3124032f552acc0930a67d4d6574b3fb,Hotel,Hotel and Japanese hotel,50,8500,4250,Tokyo,Middle-Aged,8500
183,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,961f2f864ea8603deb06a94494939b9d,2011-11-04,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",2017231833f8f45d31697c7405e1927d,Hotel,Hotel and Japanese hotel,50,12000,6000,Tokyo,Middle-Aged,6000
184,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,5e1d115b1765c0649b262b14b734094e,2011-11-06,2,"Ikebukuro, Kagurazaka, Akabane",83b48f60e4b99e4c30e3aaec980ad083,Food,Food,51,6000,2929,Tokyo,Middle-Aged,5858
185,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,998d1f18a2a689221cb38d8f6ed1cae1,2011-11-29,2,"Ikebukuro, Kagurazaka, Akabane",a0b403d8aded719841b783a21851852d,Food,Food,51,4700,2300,Tokyo,Middle-Aged,4600
186,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,ce0687f2fb82e087b7ab8ee945c1f756,2012-01-04,2,Gunma,d03d4224aeeac5c570a4340dd04505ee,Hotel,Hotel and Japanese hotel,50,4200,2100,Kanagawa,Middle-Aged,4200
187,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,14793111793570bd8ea9d2f27f97b74a,2012-01-21,1,Saitama,0d65be97c9daa9363aa4f996facd3725,Food,Food,56,2280,999,Tokyo,Middle-Aged,999
188,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,c4882d95a67b007c95a65912af211076,2012-01-27,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",210cda5a6ea985ff86527a5dec19261b,Food,Food,50,850,425,Tokyo,Middle-Aged,425
189,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,dea35909da721ef5043b2bf384e29cd9,2012-01-27,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",0d0b5a78c9ab9b5357635cfe49100a8b,Food,Food,52,2100,999,Tokyo,Middle-Aged,999
190,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,6a05093ff15059b584f2a184742fbcd1,2012-02-20,1,"Tachikawa, Machida, Hachioji, and others",701c3cdeffc86df5035064898be8a1d1,Food,Food,50,1050,525,Tokyo,Middle-Aged,525
191,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,1f2b4439cfc0897c13cbd86c6b524709,2012-02-20,1,"Ginza, Shinbashi, Tokyo, Ueno",df302c86a040ffbf623fb6836f8205c6,Food,Food,50,800,400,Tokyo,Middle-Aged,400
192,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,8ea119f87dea2f5c0f8ab83d2b60bfda,2012-02-25,2,"Akasaka, Roppongi, Azabu",edf13bebe7be8848e5e6ca4ed0caeca5,Hotel,Hotel and Japanese hotel,60,19198,7500,Kanagawa,Middle-Aged,15000
193,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,a3fb6f9651f5f107e094077fcfa44287,2012-03-17,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",acde0652dcbbb08d762c9612313f8abc,Food,Food,59,1710,690,Tokyo,Middle-Aged,690
194,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,b07b2e7b837e9b577481cebae6fd3529,2012-04-27,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",a32ef15d9aaccde1659de4eb7bdf14cf,Gift card,Gift card,66,3000,1000,Tokyo,Middle-Aged,1000
195,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,6239d46f0d7755a86a434a97a84558e4,2012-04-28,1,"Ginza, Shinbashi, Tokyo, Ueno",cfda9de3162e6d39ef23631d1a4a28b4,Food,Food,50,650,325,Tokyo,Middle-Aged,325
196,a812be01365209856caf47147a5dc52b,2010-11-22,m,41,,1dad156b7276a7158bca0932217d64ab,2012-06-22,1,"Ginza, Shinbashi, Tokyo, Ueno",3072a41bd3f75d6955cced22270cf6d4,Food,Food,50,570,280,Tokyo,Middle-Aged,280
232,f07580febfa3048f020e13065601fff4,2011-05-23,f,50,,6fdf79a7fa3119a6e91dc66f034f9cc7,2011-07-28,1,"Shibuya, Aoyama, Jiyugaoka",cc81445342b4d91edcd2aac9779f0afa,Delivery service,Delivery service,66,3000,999,Saitama,Middle-Aged,999
233,f07580febfa3048f020e13065601fff4,2011-05-23,f,50,,25e8b83e610bfe83b00c569eaba69539,2012-02-29,1,"Akasaka, Roppongi, Azabu",142f1b3be4760f46c9876d2e3ea395f8,Delivery service,Delivery service,62,13440,4980,Miyagi,Middle-Aged,4980
234,f07580febfa3048f020e13065601fff4,2011-05-23,f,50,,015631ea5c4e04158b64fefc50391c67,2012-02-29,1,Miyagi,88dea3c177da71ac1dd7572473a40e81,Delivery service,Delivery service,56,7440,3200,Shiga,Middle-Aged,3200
235,7303bc96e2465865c41e005f1a3e6227,2011-07-29,f,40,,cdee8ee84ae191c6a1217e53f2c01d00,2011-07-30,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",3fcfe22490030c9497ce1bfd3f5570eb,Gift card,Gift card,90,1000,100,Tokyo,Middle-Aged,100
236,7303bc96e2465865c41e005f1a3e6227,2011-07-29,f,40,,10fa815c599b9eead3445473101bbd25,2011-09-15,1,"Ikebukuro, Kagurazaka, Akabane",b739fe64066fbce79715cfff2d494921,Delivery service,Delivery service,53,3150,1480,Kanagawa,Middle-Aged,1480
237,7303bc96e2465865c41e005f1a3e6227,2011-07-29,f,40,,bb17458f4cc080e5425b2dd58e504b4a,2011-10-28,1,"Ikebukuro, Kagurazaka, Akabane",72bc1ae9d605086a5f93dde5f683a736,Delivery service,Delivery service,70,5980,1780,Tokyo,Middle-Aged,1780
238,7303bc96e2465865c41e005f1a3e6227,2011-07-29,f,40,,fdcd6ea02c396f291169b666c98f7e3e,2011-11-02,1,"Ebisu, Meguro, Shinagawa",9b300a50e8fa04e93d90022193ce83bf,Leisure,Leisure,56,4400,1900,Kanagawa,Middle-Aged,1900
239,7303bc96e2465865c41e005f1a3e6227,2011-07-29,f,40,,b981f164c73fdeb299a3c3f46e5f7ee7,2011-12-01,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",5170b11e33d7cbebd3a9d4804d09918d,Hotel,Hotel and Japanese hotel,55,20900,9400,Kanagawa,Middle-Aged,9400
240,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,412bef9cb0400dd6880da9bb4729fc16,2011-07-24,1,"Ebisu, Meguro, Shinagawa",ba7801974b75523bc227a0a52b90ec85,Hotel,Hotel and Japanese hotel,62,15750,5900,Tokyo,Middle-Aged,5900
241,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,f25818a06093d3f3337ede8879fbfa50,2011-09-14,2,"Ginza, Shinbashi, Tokyo, Ueno",67e09a9c298393895cad67aa263d3b20,Food,Food,50,5800,2900,Tokyo,Middle-Aged,5800
242,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,9368d84a9b0e87307d316b5ad0a9a40d,2011-09-21,1,"Ginza, Shinbashi, Tokyo, Ueno",01d072bab708aa5f1e2832e8c7a20162,Hotel,Hotel and Japanese hotel,55,17000,7500,Tokyo,Middle-Aged,7500
243,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,98a699d452971e29800c3013c01bdeb5,2011-10-01,2,"Ginza, Shinbashi, Tokyo, Ueno",96a9de2712672980f0b76aaa8d7bec39,Hotel,Hotel and Japanese hotel,78,30039,6500,Tokyo,Middle-Aged,13000
244,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,95184d3d3ea8e84cd37b698285666a5b,2011-10-30,2,Yokohama,bcf143e16bcf222c5f09f086be5300c4,Food,Food,69,8500,2600,Kanagawa,Middle-Aged,5200
245,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,f94368be907a6a13350b459b93ddeea5,2011-11-04,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",98a67a9fcc535b1e03fbbe76dd88f2df,Hotel,Hotel and Japanese hotel,61,10080,3900,Tokyo,Middle-Aged,7800
246,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,78685ba91aa7aaaccda659c1f19c36b7,2011-12-10,2,"Tachikawa, Machida, Hachioji, and others",b0ac086f96ff85eb889456aaebc8efec,Food,Food,51,5130,2480,Tokyo,Middle-Aged,4960
247,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,bead173bb2f5c932e7d4dd655e80f82f,2011-12-10,2,"Tachikawa, Machida, Hachioji, and others",d584d910f9705760af95e13b8e24bd3f,Food,Food,54,5450,2500,Tokyo,Middle-Aged,5000
248,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,7752da675e08cc5176a3e4124cce0c10,2011-12-10,2,"Ginza, Shinbashi, Tokyo, Ueno",171f6276bf89549611f6430ddb4436ba,Food,Food,56,11550,4980,Tokyo,Middle-Aged,9960
249,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,82071f9d5ea949f033304e614d086b26,2011-12-10,1,"Ginza, Shinbashi, Tokyo, Ueno",a245475e0fd9d17205f6ff7649c28d6a,Food,Food,55,1000,450,Tokyo,Middle-Aged,450
250,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,77db81e161c39da599429d5fad5450ba,2011-12-10,1,"Ginza, Shinbashi, Tokyo, Ueno",a245475e0fd9d17205f6ff7649c28d6a,Food,Food,55,1000,450,Tokyo,Middle-Aged,450
251,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,a305d7ac291de6c6fd2788150a7a911b,2011-12-11,1,Ibaraki,13f9e5c1fc1bb571e7b8e48e8da86644,Hotel,Hotel and Japanese hotel,78,42000,9000,Kanagawa,Middle-Aged,9000
252,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,4f171c6734560aff223d55d1186c34b9,2011-12-28,2,"Shibuya, Aoyama, Jiyugaoka",0890a20a08ba6fd68dca4f7fb8f84c2b,Food,Food,55,9000,3980,Tokyo,Middle-Aged,7960
253,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,dfb5d76ac64e20f7a3964276fd8588d2,2012-01-04,1,"Kawasaki, Shonan, Hakone and, others",1160107e07048c933032a15eae0c24ff,Hotel,Hotel and Japanese hotel,76,47355,10900,Chiba,Middle-Aged,10900
254,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,2fe886f652a333b3e41a072aab406ccd,2012-01-23,2,Saitama,bf0230988e46b69c8a86ced04d65579f,Hotel,Hotel and Japanese hotel,50,8500,4250,Tokyo,Middle-Aged,8500
255,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,1b74eb202a8a645b770a02c6e09bb9f7,2012-01-23,2,"Ikebukuro, Kagurazaka, Akabane",9c4ab1d224ba8208cfbd06e73e70a881,Food,Food,63,8000,2929,Tokyo,Middle-Aged,5858
256,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,385b474501a8cc134cae0a9099a06076,2012-02-21,1,Tochigi,5802c533e05d81af04d4e3d0c39d22aa,Hotel,Hotel and Japanese hotel,50,13000,6500,Kanagawa,Middle-Aged,6500
257,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,00cadcedb8537769dbb51558859f2d9f,2012-03-09,2,"Ikebukuro, Kagurazaka, Akabane",cc52e432050b9660e696c34ca3a65291,Food,Food,53,6000,2800,Tokyo,Middle-Aged,5600
258,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,78ba0079e23bfcb11b4c08b677c3e6f8,2012-03-20,2,Saitama,1e0ebf2c46d73d3976c62eb93fba697e,Food,Food,53,6000,2800,Tokyo,Middle-Aged,5600
259,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,9bfc9eedcb7c9e9d27d96dff38fcc920,2012-03-26,2,"Kawasaki, Shonan, Hakone and, others",f8afb97320da1c1e662efadb314648b7,Food,Food,60,8800,3500,Kanagawa,Middle-Aged,7000
260,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,a929baaa634dce74210a937d6f3d407f,2012-03-26,2,Chiba,72bbe6f355384826afb2c49e338b9d7c,Leisure,Leisure,50,8700,4350,Kanagawa,Middle-Aged,8700
261,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,91447dcff506042465bab52cefdadba4,2012-04-02,1,Chiba,c0f19749e0b18267ebf62250043539f7,Hotel,Hotel and Japanese hotel,50,28500,14000,Chiba,Middle-Aged,14000
262,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,0e36a787520ddfaba9e803a08580f6a2,2012-04-30,2,"Ikebukuro, Kagurazaka, Akabane",03c76fa260563df8573c5958882af623,Food,Food,58,7000,2929,Tokyo,Middle-Aged,5858
263,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,2d896c3a3d833794b9b5cd60922f859e,2012-04-30,2,"Shibuya, Aoyama, Jiyugaoka",c5e395c30d67c85289a6a40bfcacdb56,Food,Food,50,9000,4500,Tokyo,Middle-Aged,9000
264,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,49c02afdd308644f5bce94e5b838f559,2012-05-10,2,Yokohama,0c68ca6e0d171950f99690525acd1523,Hotel,Hotel and Japanese hotel,56,20412,8900,Tokyo,Middle-Aged,17800
265,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,ccacf20877b88c2295218cab07d272ed,2012-05-10,2,"Ebisu, Meguro, Shinagawa",6f6ac80a0795d129859f07282588014e,Leisure,Leisure,51,10000,4900,Shizuoka,Middle-Aged,9800
266,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,18b5d816c28d8683762cb77f5e522dac,2012-05-25,2,"Ikebukuro, Kagurazaka, Akabane",f5d8244cdb3648b37b6ad2187d7afdfa,Food,Food,52,6000,2880,Tokyo,Middle-Aged,5760
267,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,a32effa5506fdcf1a3cefe6b48ad597e,2012-06-02,1,Ibaraki,d7b1f7cdecbe7d9ab3c7be40667294fc,Hotel,Hotel and Japanese hotel,62,21000,7960,Tokyo,Middle-Aged,7960
268,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,aaa978868b0220a4db2f30cfbedf0c4e,2012-06-17,2,Saitama,3ff3cc1f3321fc4539b0eb51e9e8cc9f,Food,Food,50,3800,1900,Tokyo,Middle-Aged,3800
269,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,03a423bde9e0ae95e474e1753b162cc3,2012-06-23,2,"Ikebukuro, Kagurazaka, Akabane",2ee47d7c541ac30911b3f2f33040fd64,Food,Food,50,6300,3150,Tokyo,Middle-Aged,6300
270,69bd8cea430bfb959ef103d0fe75a02c,2011-05-15,m,46,,b31def4b4dfc72da1ce86e8867800923,2012-06-23,2,"Ikebukuro, Kagurazaka, Akabane",7c91da92bde5bfdc3fe15275dbe9f561,Food,Food,60,4980,1990,Tokyo,Middle-Aged,3980
271,a29da31fde1f6db0741f53a83fb0ee03,2012-05-01,f,45,,5034f71cde896103a435c8ad0a6e01d8,2012-05-09,1,"Ebisu, Meguro, Shinagawa",317ba73339965f6a720bad6179b3e963,Delivery service,Delivery service,82,22785,4000,Aichi,Middle-Aged,4000
272,a29da31fde1f6db0741f53a83fb0ee03,2012-05-01,f,45,,ebc458977238569bc737ddabff98c85f,2012-05-10,1,"Ginza, Shinbashi, Tokyo, Ueno",03b1b62f49e308eae01d25b145929fd9,Nail and eye salon,Nail and eye salon,68,12380,3850,Tokyo,Middle-Aged,3850
273,a29da31fde1f6db0741f53a83fb0ee03,2012-05-01,f,45,,972708157beed873badc67dfc2ece9f4,2012-05-31,1,"Ebisu, Meguro, Shinagawa",725bb3177228cd10cee44ea690582709,Delivery service,Delivery service,78,5980,1280,Tokyo,Middle-Aged,1280
274,a29da31fde1f6db0741f53a83fb0ee03,2012-05-01,f,45,,2dc2d55b8c6096d8825ea24b3ce6ba0e,2012-06-04,2,"Shibuya, Aoyama, Jiyugaoka",d07801d299976a4830c3697affd1beb4,Food,Food,61,2580,990,Tokyo,Middle-Aged,1980
275,a29da31fde1f6db0741f53a83fb0ee03,2012-05-01,f,45,,9b015cbfab14ca244a23e4f4c302bb31,2012-06-16,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",88e28ba5d3c70d4bb2240e6f19b0662c,Delivery service,Delivery service,92,40650,2990,Fukuoka,Middle-Aged,2990
278,ab8a2e7043374f0817394da7c7828175,2011-06-29,f,50,,1db04309cfcdca2470efd7ce322642d0,2011-07-29,1,"Ginza, Shinbashi, Tokyo, Ueno",64a0b1420175d46ed8b836254b7695bc,Delivery service,Delivery service,79,14490,2980,Tokyo,Middle-Aged,2980
279,ab8a2e7043374f0817394da7c7828175,2011-06-29,f,50,,e04bee1f7a9be431a2b7de4edb82b3a7,2011-10-03,1,"Ebisu, Meguro, Shinagawa",6f4419a6a41b43afff38f223ece54af8,Delivery service,Delivery service,50,2000,990,Tokyo,Middle-Aged,990
280,ab8a2e7043374f0817394da7c7828175,2011-06-29,f,50,,a6e634d8918c10513c6acf12cb4a5c54,2012-01-04,1,"Kawasaki, Shonan, Hakone and, others",a9c6e04ec8dff8efcf33f80a727f6a00,Delivery service,Delivery service,63,22050,7980,Tokyo,Middle-Aged,7980
281,ab8a2e7043374f0817394da7c7828175,2011-06-29,f,50,,46afe48dc614f0fc90280fc0ac49c9f8,2012-01-20,1,"Kawasaki, Shonan, Hakone and, others",000fb2d3790cd8860e337290db189abe,Delivery service,Delivery service,78,7200,1575,Tokyo,Middle-Aged,1575
282,ab8a2e7043374f0817394da7c7828175,2011-06-29,f,50,,6ef72cb536afbb9c38e9ac83459b0e05,2012-01-26,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",ed1b381255c280f2edb5b29f9ead4e11,Hair salon,Hair salon,62,13940,5250,Tokyo,Middle-Aged,5250
283,ab8a2e7043374f0817394da7c7828175,2011-06-29,f,50,,dfc175dfd1d3b06dcaa4aab6fa153c77,2012-03-01,1,Ibaraki,341cc18bb83b2cf54b939be43fbfbad9,Other,Other coupon,68,15750,4980,Tokyo,Middle-Aged,4980
284,ab8a2e7043374f0817394da7c7828175,2011-06-29,f,50,,227e6c72d85b4bad6839a20dfd9c1f40,2012-03-09,1,"Shibuya, Aoyama, Jiyugaoka",6611ae56c9910c727dc1a1120dcff5a0,Hair salon,Hair salon,72,22580,6300,Tokyo,Middle-Aged,6300
285,ab8a2e7043374f0817394da7c7828175,2011-06-29,f,50,,03f7b98ba994d92ada6f8f8ac2b95382,2012-03-15,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",c0b3d336a95f05f0ccfd1a3efd655673,Food,Food,51,9240,4500,Tokyo,Middle-Aged,9000
286,ab8a2e7043374f0817394da7c7828175,2011-06-29,f,50,,c584f1b7955c29e9950c2fd2074389d8,2012-04-16,1,"Akasaka, Roppongi, Azabu",e430c954427740769426ca3a6132bb2a,Delivery service,Delivery service,50,4200,2100,Hyogo,Middle-Aged,2100
287,8f802f3943f2459e1a256f6df244e952,2012-02-24,f,42,,3be0b0289547ca43d5a6129c0e0291cd,2012-02-24,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",4427e74c930ec295cb6d33a84a03cf3c,Gift card,Gift card,80,500,100,Tokyo,Middle-Aged,100
288,8f802f3943f2459e1a256f6df244e952,2012-02-24,f,42,,4b695964694d3cc972b45a499280fe32,2012-02-29,1,"Akasaka, Roppongi, Azabu",8040a0e8018eb2a077ef4f11ef7cf662,Nail and eye salon,Nail and eye salon,63,10800,3980,Tokyo,Middle-Aged,3980
289,8f802f3943f2459e1a256f6df244e952,2012-02-24,f,42,,fb6f3e42eebd55c924a8c88630c25349,2012-04-05,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",8750056480672c7b4e83a5cd6a995ab6,Relaxation,Relaxation,56,4600,2000,Tokyo,Middle-Aged,2000
290,8f802f3943f2459e1a256f6df244e952,2012-02-24,f,42,,fc0f1cdee3ad2ad8d099d91cc8ea65b1,2012-04-06,1,"Ebisu, Meguro, Shinagawa",22c3082d11167e5625f2ad3575019dfc,Nail and eye salon,Nail and eye salon,50,7900,3950,Tokyo,Middle-Aged,3950
291,8f802f3943f2459e1a256f6df244e952,2012-02-24,f,42,,41b555956a41762eb858928600450deb,2012-04-15,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",69e9054398456af78684a4787f841978,Nail and eye salon,Nail and eye salon,76,12600,2980,Tokyo,Middle-Aged,2980
292,8f802f3943f2459e1a256f6df244e952,2012-02-24,f,42,,169f259988411917fd0280cfbc023b18,2012-04-21,1,"Ebisu, Meguro, Shinagawa",4816c22c91d24f3e5df5a7032d5f86ce,Delivery service,Delivery service,55,1575,700,Okinawa,Middle-Aged,700
293,8f802f3943f2459e1a256f6df244e952,2012-02-24,f,42,,d0efe7199688bbff8609bd93278c1483,2012-05-18,1,"Akasaka, Roppongi, Azabu",6cfdd3f5c5e0b6cbc9e419058c5c0e47,Delivery service,Delivery service,75,8050,1995,Kanagawa,Middle-Aged,1995
294,8f802f3943f2459e1a256f6df244e952,2012-02-24,f,42,,8be84767b06631b236ba32d5a80cb2b1,2012-05-26,1,Ibaraki,96b4a2e78be613454a5ee617875a228e,Delivery service,Delivery service,65,4520,1580,Kanagawa,Middle-Aged,1580
295,8f802f3943f2459e1a256f6df244e952,2012-02-24,f,42,,b8fcc9359903899ad4b5e76aa181651c,2012-06-02,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",2e24dd7497762045d2a0e11cc51f2c92,Nail and eye salon,Nail and eye salon,64,8500,2980,Tokyo,Middle-Aged,2980
296,8f802f3943f2459e1a256f6df244e952,2012-02-24,f,42,,11c2847d37afe8cf57a93fbac67fe4cb,2012-06-19,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",61b14e823046233811b066724ded6ec6,Hotel,Hotel and Japanese hotel,71,17325,4900,Osaka,Middle-Aged,9800
297,3739321eb67449119d3d86ac59cf31d2,2010-08-03,f,37,,edfabfef40556a056b63c8f4974940fb,2011-08-13,1,"Akasaka, Roppongi, Azabu",7fc96426299b974ce0d1bb56e904be6a,Food,Food,60,6540,2580,Tokyo,Middle-Aged,2580
298,3739321eb67449119d3d86ac59cf31d2,2010-08-03,f,37,,14b427a76040e7907065c441dd7c2c01,2011-08-18,1,"Tachikawa, Machida, Hachioji, and others",aca067b110822998ac69cb4abf80e7f3,Japanese hotel,Hotel and Japanese hotel,68,1575,500,Yamanashi,Middle-Aged,500
299,3739321eb67449119d3d86ac59cf31d2,2010-08-03,f,37,,bfea48d953a87346bd03b89a1e9578d4,2011-08-18,2,"Shibuya, Aoyama, Jiyugaoka",a4d276a6f561ec3fa331ae811ab2e323,Food,Food,51,4950,2400,Tokyo,Middle-Aged,4800
300,3739321eb67449119d3d86ac59cf31d2,2010-08-03,f,37,,eb8df1cf219afb15c8f4c00274f50dd3,2011-08-20,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",b099907899524807f711adbe1359c0ed,Food,Food,50,720,360,Tokyo,Middle-Aged,720
301,3739321eb67449119d3d86ac59cf31d2,2010-08-03,f,37,,b8d13dc8eadc541408379a8f99047ffb,2011-08-21,1,"Ginza, Shinbashi, Tokyo, Ueno",ed228f5e3153564bfc47a7fba37d4261,Delivery service,Delivery service,53,3400,1580,Tokyo,Middle-Aged,1580
302,3739321eb67449119d3d86ac59cf31d2,2010-08-03,f,37,,c3596eceb4a7053242231aa7ee7cd0ef,2011-08-21,1,"Ikebukuro, Kagurazaka, Akabane",fcd6fc54a206282f8206c15f7d4d5c06,Delivery service,Delivery service,75,10050,2480,Tokyo,Middle-Aged,2480
303,3739321eb67449119d3d86ac59cf31d2,2010-08-03,f,37,,2725f66f65461b8d3a2e046ba238ec86,2011-08-22,1,"Shibuya, Aoyama, Jiyugaoka",e521fca39e50267448e77cda40c5a3b6,Lesson,Lesson,76,83800,19800,Tokyo,Middle-Aged,19800
304,3739321eb67449119d3d86ac59cf31d2,2010-08-03,f,37,,2e744ff6a7253fa9a0243eb86ee5af2e,2011-08-23,1,"Ebisu, Meguro, Shinagawa",ad6202cab39b9f894cb3f35dad87d246,Delivery service,Delivery service,81,6960,1299,Hokkaido,Middle-Aged,1299
305,3739321eb67449119d3d86ac59cf31d2,2010-08-03,f,37,,2598fbf7088caa64b94283e3de0f17d4,2011-08-24,1,"Ebisu, Meguro, Shinagawa",b7f66c2467309cb68603d531d0dd8bdc,Gift card,Gift card,50,1000,500,Tokyo,Middle-Aged,500
